ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,name
000596.SZ,20231213,242.9,243.47,235.0,235.05,243.75,-8.7,-3.5692,15821.23,375394.65,古井贡酒
000568.SZ,20231213,184.27,184.87,174.06,174.3,184.46,-10.16,-5.508,174633.83,3083055.575,泸州老窖
600809.SH,20231214,223.15,224.58,216.03,216.2,222.0,-5.8,-2.6126,59766.56,1306936.494,山西汾酒
600519.SH,20231214,1665.96,1669.87,1635.02,1635.9,1660.0,-24.1,-1.4518,40672.15,6703240.107,贵州茅台
002304.SZ,20231214,109.81,110.38,106.56,107.06,109.3,-2.24,-2.0494,51647.49,557164.541,洋河股份
000858.SZ,20231214,135.0,135.98,132.65,132.65,133.78,-1.13,-0.8447,214417.94,2872608.826,五粮液
000596.SZ,20231214,235.0,236.42,226.38,227.5,235.05,-7.55,-3.2121,18405.96,422657.335,古井贡酒
000568.SZ,20231214,176.0,177.0,169.06,169.52,174.3,-4.78,-2.7424,159177.0,2733669.728,泸州老窖
600809.SH,20231215,217.71,222.95,216.2,217.5,216.2,1.3,0.6013,47668.14,1042312.939,山西汾酒
600519.SH,20231215,1648.23,1677.77,1644.01,1645.0,1635.9,9.1,0.5563,37092.51,6140791.726,贵州茅台
002304.SZ,20231215,107.2,109.31,106.9,107.35,107.06,0.29,0.2709,45041.18,485826.555,洋河股份
000858.SZ,20231215,133.67,135.8,132.8,133.7,132.65,1.05,0.7916,200132.78,2685090.416,五粮液
000596.SZ,20231215,227.49,230.0,223.0,225.91,227.5,-1.59,-0.6989,17875.77,404321.024,古井贡酒
000568.SZ,20231215,170.5,176.6,170.1,172.05,169.52,2.53,1.4924,126776.77,2190649.203,泸州老窖
600809.SH,20231218,215.76,220.48,214.67,218.27,217.5,0.77,0.354,29711.73,649886.655,山西汾酒
600519.SH,20231218,1640.0,1663.33,1635.0,1662.0,1645.0,17.0,1.0334,19897.34,3292194.757,贵州茅台
002304.SZ,20231218,107.0,107.96,105.74,107.62,107.35,0.27,0.2515,28006.72,300385.404,洋河股份
000858.SZ,20231218,132.05,134.8,131.87,134.0,133.7,0.3,0.2244,129300.13,1727901.875,五粮液
000596.SZ,20231218,224.51,226.9,222.03,223.96,225.91,-1.95,-0.8632,13344.91,299881.019,古井贡酒
000568.SZ,20231218,171.0,174.8,169.6,172.76,172.05,0.71,0.4127,77401.13,1337740.859,泸州老窖
600809.SH,20231219,218.0,220.14,215.91,218.7,218.27,0.43,0.197,22002.26,480189.355,山西汾酒
600519.SH,20231219,1665.0,1679.87,1645.09,1675.0,1662.0,13.0,0.7822,22206.76,3706057.587,贵州茅台
002304.SZ,20231219,107.61,108.21,106.67,107.31,107.62,-0.31,-0.2881,25510.98,273576.73,洋河股份
000858.SZ,20231219,133.99,133.99,132.56,133.33,134.0,-0.67,-0.5,130160.41,1732968.2,五粮液
000596.SZ,20231219,223.25,224.9,221.06,224.13,223.96,0.17,0.0759,9586.68,213989.42,古井贡酒
000568.SZ,20231219,172.5,173.3,169.02,172.06,172.76,-0.7,-0.4052,69645.25,1192958.707,泸州老窖
600809.SH,20231220,218.7,220.38,215.35,215.8,218.7,-2.9,-1.326,29102.95,631844.527,山西汾酒
600519.SH,20231220,1658.0,1660.0,1643.0,1649.79,1655.89,-6.1,-0.3684,23092.03,3816133.219,贵州茅台
002304.SZ,20231220,107.8,108.0,106.73,106.9,107.31,-0.41,-0.3821,25106.16,269232.345,洋河股份
000858.SZ,20231220,133.85,133.93,132.1,132.13,133.33,-1.2,-0.9,106299.69,1411911.255,五粮液
000596.SZ,20231220,224.01,225.65,219.97,220.71,224.13,-3.42,-1.5259,11286.85,250284.738,古井贡酒
000568.SZ,20231220,172.06,173.82,169.2,169.32,172.06,-2.74,-1.5925,66752.79,1141967.918,泸州老窖
600809.SH,20231221,214.79,222.32,214.3,221.73,215.8,5.93,2.7479,52918.23,1162342.581,山西汾酒
600519.SH,20231221,1640.01,1672.32,1640.01,1670.0,1649.79,20.21,1.225,29011.68,4827827.888,贵州茅台
002304.SZ,20231221,106.5,108.36,106.36,107.83,106.9,0.93,0.87,42578.59,457861.149,洋河股份
000858.SZ,20231221,131.88,134.45,131.48,134.1,132.13,1.97,1.491,176648.44,2355445.616,五粮液
000596.SZ,20231221,218.9,223.81,218.82,222.0,220.71,1.29,0.5845,10983.35,243578.495,古井贡酒
000568.SZ,20231221,168.01,172.2,168.0,170.76,169.32,1.44,0.8505,83138.29,1416500.538,泸州老窖
600809.SH,20231222,221.73,224.4,219.46,222.26,221.73,0.53,0.239,29336.63,651052.439,山西汾酒
600519.SH,20231222,1669.7,1679.1,1658.01,1670.65,1670.0,0.65,0.0389,21666.84,3613238.325,贵州茅台
002304.SZ,20231222,107.86,108.23,106.55,106.82,107.83,-1.01,-0.9367,47460.04,508519.607,洋河股份
000858.SZ,20231222,134.06,134.8,132.57,133.42,134.1,-0.68,-0.5071,164023.38,2191023.169,五粮液
000596.SZ,20231222,222.02,225.0,220.69,222.88,222.0,0.88,0.3964,11112.22,247292.194,古井贡酒
000568.SZ,20231222,170.5,172.8,169.15,170.48,170.76,-0.28,-0.164,72638.75,1240278.321,泸州老窖
600809.SH,20231225,221.96,227.68,221.28,226.66,222.26,4.4,1.9797,35728.77,804778.407,山西汾酒
600519.SH,20231225,1671.0,1678.6,1668.0,1672.0,1670.65,1.35,0.0808,12471.06,2086014.39,贵州茅台
002304.SZ,20231225,106.6,107.76,106.5,107.39,106.82,0.57,0.5336,21802.59,233722.462,洋河股份
000858.SZ,20231225,133.32,134.57,132.95,134.55,133.42,1.13,0.8469,98621.25,1322860.817,五粮液
000596.SZ,20231225,222.0,225.59,222.0,224.95,222.88,2.07,0.9288,8183.81,183458.228,古井贡酒
000568.SZ,20231225,169.86,173.12,169.86,173.09,170.48,2.61,1.531,62599.11,1076971.893,泸州老窖
600809.SH,20231226,226.5,226.66,223.03,224.97,226.66,-1.69,-0.7456,19422.57,436129.328,山西汾酒
600519.SH,20231226,1672.5,1674.9,1657.5,1670.0,1672.0,-2.0,-0.1196,14771.26,2457177.339,贵州茅台
002304.SZ,20231226,107.21,107.38,105.8,106.03,107.39,-1.36,-1.2664,22478.11,238669.591,洋河股份
000858.SZ,20231226,134.55,134.55,133.61,134.32,134.55,-0.23,-0.1709,73678.32,986855.945,五粮液
000596.SZ,20231226,224.67,225.9,223.5,224.75,224.95,-0.2,-0.0889,8078.33,181638.34,古井贡酒
000568.SZ,20231226,173.0,173.66,169.65,171.14,173.09,-1.95,-1.1266,52841.33,903699.86,泸州老窖
600809.SH,20231227,224.51,226.95,222.89,225.5,224.97,0.53,0.2356,22304.26,501884.785,山西汾酒
600519.SH,20231227,1668.0,1677.15,1661.0,1667.06,1670.0,-2.94,-0.176,16055.5,2679221.365,贵州茅台
002304.SZ,20231227,106.0,106.21,104.6,105.26,106.03,-0.77,-0.7262,39206.94,413003.897,洋河股份
000858.SZ,20231227,134.32,134.78,133.03,133.83,134.32,-0.49,-0.3648,104308.5,1395667.157,五粮液
000596.SZ,20231227,225.48,228.01,223.6,226.32,224.75,1.57,0.6986,11106.54,250807.91,古井贡酒
000568.SZ,20231227,171.23,172.0,169.61,170.27,171.14,-0.87,-0.5084,52899.89,902206.159,泸州老窖
600809.SH,20231228,225.6,234.8,224.42,233.31,225.5,7.81,3.4634,59239.79,1370903.136,山西汾酒
600519.SH,20231228,1670.99,1727.99,1667.06,1724.99,1667.06,57.93,3.475,38338.06,6537401.38,贵州茅台
002304.SZ,20231228,105.49,110.94,105.12,110.38,105.26,5.12,4.8641,72500.4,788421.656,洋河股份
000858.SZ,20231228,133.83,141.14,133.55,140.1,133.83,6.27,4.685,336109.01,4647651.265,五粮液
000596.SZ,20231228,225.99,235.8,224.32,234.77,226.32,8.45,3.7337,16925.9,392695.917,古井贡酒
000568.SZ,20231228,171.0,181.37,169.74,179.49,170.27,9.22,5.4149,145501.31,2574498.5,泸州老窖
600809.SH,20231229,232.5,234.58,227.8,230.73,233.31,-2.58,-1.1058,48087.39,1109359.702,山西汾酒
600519.SH,20231229,1720.0,1749.58,1720.0,1726.0,1724.99,1.01,0.0586,27538.68,4768857.531,贵州茅台
002304.SZ,20231229,110.57,111.15,109.01,109.9,110.38,-0.48,-0.4349,37030.79,407299.575,洋河股份
000858.SZ,20231229,140.0,141.64,139.29,140.31,140.1,0.21,0.1499,194540.76,2730826.835,五粮液
000596.SZ,20231229,234.77,237.19,230.01,232.8,234.77,-1.97,-0.8391,17937.0,418529.622,古井贡酒
000568.SZ,20231229,179.46,181.88,178.5,179.42,179.49,-0.07,-0.039,78370.28,1409387.165,泸州老窖
